192.168.0.101 - - [04/Jan/2018:14:08:45 +0800] "GET /cioclass/o?n=1234567 HTTP/1.1" 200 1782
192.168.0.101 - - [04/Jan/2018:14:08:45 +0800] "GET /cioclass/css/or.css HTTP/1.1" 200 652
192.168.0.101 - - [04/Jan/2018:14:08:45 +0800] "GET /cioclass/images/video.png HTTP/1.1" 200 796
192.168.0.101 - - [04/Jan/2018:14:08:45 +0800] "GET /cioclass/images/pz.png HTTP/1.1" 200 1002
192.168.0.101 - - [04/Jan/2018:14:08:45 +0800] "GET /cioclass/images/pp.png HTTP/1.1" 200 813
192.168.0.101 - - [04/Jan/2018:14:08:45 +0800] "GET /cioclass/images/bk.jpg HTTP/1.1" 200 190983
192.168.0.101 - - [04/Jan/2018:14:08:49 +0800] "GET /cioclass/o?n=1 HTTP/1.1" 200 1782
192.168.0.101 - - [04/Jan/2018:14:08:49 +0800] "GET /cioclass/css/or.css HTTP/1.1" 200 652
192.168.0.101 - - [04/Jan/2018:14:08:49 +0800] "GET /cioclass/images/bk.jpg HTTP/1.1" 200 190983
192.168.0.101 - - [04/Jan/2018:14:08:49 +0800] "GET /cioclass/images/pz.png HTTP/1.1" 200 1002
192.168.0.101 - - [04/Jan/2018:14:08:49 +0800] "GET /cioclass/images/video.png HTTP/1.1" 200 796
192.168.0.101 - - [04/Jan/2018:14:08:49 +0800] "GET /cioclass/images/pp.png HTTP/1.1" 200 813
192.168.0.101 - - [04/Jan/2018:14:08:52 +0800] "GET /cioclass/o?n=12345 HTTP/1.1" 200 1782
192.168.0.101 - - [04/Jan/2018:14:08:52 +0800] "GET /cioclass/css/or.css HTTP/1.1" 200 652
192.168.0.101 - - [04/Jan/2018:14:08:52 +0800] "GET /cioclass/images/pz.png HTTP/1.1" 200 1002
192.168.0.101 - - [04/Jan/2018:14:08:52 +0800] "GET /cioclass/images/bk.jpg HTTP/1.1" 200 190983
192.168.0.101 - - [04/Jan/2018:14:08:52 +0800] "GET /cioclass/images/video.png HTTP/1.1" 200 796
192.168.0.101 - - [04/Jan/2018:14:08:52 +0800] "GET /cioclass/images/pp.png HTTP/1.1" 200 813
192.168.0.101 - - [04/Jan/2018:14:09:00 +0800] "GET /cioclass/o?n=1234567 HTTP/1.1" 200 1782
192.168.0.101 - - [04/Jan/2018:14:09:00 +0800] "GET /cioclass/css/or.css HTTP/1.1" 200 652
