192.168.0.101 - - [12/Jan/2018:15:00:24 +0800] "GET / HTTP/1.1" 404 994
192.168.0.101 - - [12/Jan/2018:15:19:02 +0800] "GET /cioclass/js/jquery.min.js HTTP/1.1" 200 85578
192.168.0.101 - - [12/Jan/2018:15:19:02 +0800] "GET /cioclass/js/or/qrcode4XSBatchNo.js HTTP/1.1" 200 6122
192.168.0.101 - - [12/Jan/2018:15:19:02 +0800] "GET /cioclass/statics/css/bootstrap.min.css.map HTTP/1.1" 404 992
192.168.0.101 - - [12/Jan/2018:15:19:13 +0800] "GET /cioclass/or/qr/findByEnBn?en=43&bn=12&pageNo=1&pageSize=20 HTTP/1.1" 200 7966
192.168.0.101 - - [12/Jan/2018:15:19:14 +0800] "GET /cioclass/or/qr/findAllEn HTTP/1.1" 200 484
192.168.0.101 - - [12/Jan/2018:15:19:14 +0800] "GET /cioclass/or/qr/findAllBn HTTP/1.1" 200 506
192.168.0.101 - - [12/Jan/2018:15:19:30 +0800] "GET /cioclass/or/qr/findByEnBn?en=43&bn=12&pageNo=1&pageSize=5 HTTP/1.1" 200 2325
192.168.0.101 - - [12/Jan/2018:15:19:36 +0800] "GET /cioclass/or/qr/findByEnBn?en=43&bn=12&pageNo=1&pageSize=10 HTTP/1.1" 200 4206
192.168.0.101 - - [12/Jan/2018:15:19:42 +0800] "GET /cioclass/or/qr/findByEnBn?en=43&bn=12&pageNo=2&pageSize=10 HTTP/1.1" 200 4140
192.168.0.101 - - [12/Jan/2018:15:19:47 +0800] "GET /cioclass/or/qr/findByEnBn?en=43&bn=12&pageNo=4&pageSize=10 HTTP/1.1" 200 4140
192.168.0.101 - - [12/Jan/2018:15:19:52 +0800] "GET /cioclass/or/qr/findByEnBn?en=43&bn=12&pageNo=5&pageSize=10 HTTP/1.1" 200 4140
192.168.0.101 - - [12/Jan/2018:15:19:53 +0800] "GET /cioclass/or/qr/findByEnBn?en=43&bn=12&pageNo=1&pageSize=10 HTTP/1.1" 200 4206
192.168.0.101 - - [12/Jan/2018:15:20:03 +0800] "GET /cioclass/or/companyList HTTP/1.1" 200 2826
192.168.0.101 - - [12/Jan/2018:15:20:03 +0800] "GET /cioclass/js/jquery.page.js HTTP/1.1" 200 4641
192.168.0.101 - - [12/Jan/2018:15:20:03 +0800] "GET /cioclass/css/page.css HTTP/1.1" 200 675
192.168.0.101 - - [12/Jan/2018:15:20:03 +0800] "GET /cioclass/statics/css/bootstrap.min.css HTTP/1.1" 200 121200
192.168.0.101 - - [12/Jan/2018:15:20:03 +0800] "GET /cioclass/js/jquery.min.js HTTP/1.1" 200 85578
192.168.0.101 - - [12/Jan/2018:15:20:03 +0800] "GET /cioclass/js/common.js HTTP/1.1" 200 8032
192.168.0.101 - - [12/Jan/2018:15:20:03 +0800] "GET /cioclass/js/handlebars.js HTTP/1.1" 200 173465
192.168.0.101 - - [12/Jan/2018:15:20:04 +0800] "GET /cioclass/or/company/companyPage?pageNo=1&pageSize=5 HTTP/1.1" 200 1083
192.168.0.101 - - [12/Jan/2018:15:20:05 +0800] "GET /cioclass/or/batchInfoList HTTP/1.1" 200 2664
192.168.0.101 - - [12/Jan/2018:15:20:05 +0800] "GET /cioclass/js/jquery.page.js HTTP/1.1" 200 4641
192.168.0.101 - - [12/Jan/2018:15:20:05 +0800] "GET /cioclass/statics/css/bootstrap.min.css HTTP/1.1" 200 121200
192.168.0.101 - - [12/Jan/2018:15:20:05 +0800] "GET /cioclass/js/jquery.min.js HTTP/1.1" 200 85578
192.168.0.101 - - [12/Jan/2018:15:20:05 +0800] "GET /cioclass/js/handlebars.js HTTP/1.1" 200 173465
192.168.0.101 - - [12/Jan/2018:15:20:05 +0800] "GET /cioclass/js/common.js HTTP/1.1" 200 8032
192.168.0.101 - - [12/Jan/2018:15:20:05 +0800] "GET /cioclass/css/page.css HTTP/1.1" 200 675
192.168.0.101 - - [12/Jan/2018:15:20:05 +0800] "GET /cioclass/or/batchInfo/getBatchInfoPage?pageNo=1&pageSize=5 HTTP/1.1" 200 1100
192.168.0.101 - - [12/Jan/2018:15:20:06 +0800] "GET /cioclass/or/productList HTTP/1.1" 200 2813
192.168.0.101 - - [12/Jan/2018:15:20:06 +0800] "GET /cioclass/css/page.css HTTP/1.1" 200 675
192.168.0.101 - - [12/Jan/2018:15:20:06 +0800] "GET /cioclass/js/jquery.page.js HTTP/1.1" 200 4641
192.168.0.101 - - [12/Jan/2018:15:20:06 +0800] "GET /cioclass/js/common.js HTTP/1.1" 200 8032
192.168.0.101 - - [12/Jan/2018:15:20:06 +0800] "GET /cioclass/statics/css/bootstrap.min.css HTTP/1.1" 200 121200
192.168.0.101 - - [12/Jan/2018:15:20:06 +0800] "GET /cioclass/js/jquery.min.js HTTP/1.1" 200 85578
192.168.0.101 - - [12/Jan/2018:15:20:06 +0800] "GET /cioclass/js/handlebars.js HTTP/1.1" 200 173465
192.168.0.101 - - [12/Jan/2018:15:20:06 +0800] "GET /cioclass/or/product/getPage?pageNo=1&pageSize=5 HTTP/1.1" 200 653
192.168.0.101 - - [12/Jan/2018:15:20:24 +0800] "GET /cioclass/or/productList HTTP/1.1" 200 2813
192.168.0.101 - - [12/Jan/2018:15:20:24 +0800] "GET /cioclass/css/page.css HTTP/1.1" 200 675
192.168.0.101 - - [12/Jan/2018:15:20:24 +0800] "GET /cioclass/statics/css/bootstrap.min.css HTTP/1.1" 200 121200
192.168.0.101 - - [12/Jan/2018:15:20:24 +0800] "GET /cioclass/js/jquery.page.js HTTP/1.1" 200 4641
192.168.0.101 - - [12/Jan/2018:15:20:24 +0800] "GET /cioclass/js/common.js HTTP/1.1" 200 8032
192.168.0.101 - - [12/Jan/2018:15:20:24 +0800] "GET /cioclass/js/jquery.min.js HTTP/1.1" 200 85578
